Water Type,Date,Year,Month,Location,Latitude,Longitude,"Carbon, Organic, Dissolved as C :- {DOC}",pH,Nitrate as N,"Oxygen, Dissolved as O2",text
RIVER / RUNNING SURFACE WATER,2007-12,2007,12,BROOMLEE LOUGH AT OVERFLOW,55.02129032519466,-2.3343644831423953,11.1,7.63,0.206,10.1,"Dissolved Organic Carbon Content = 11.1           , pH =           7.63           , Nitrate as N = 0.206           , Dissolved Oxygen as O2 = 10.1"
RIVER / RUNNING SURFACE WATER,2007-12,2007,12,GREENLEE LOUGH FIXED,55.018592968198355,-2.3660903149689867,18.2,7.26,0.286,3.81,"Dissolved Organic Carbon Content = 18.2           , pH =           7.26           , Nitrate as N = 0.286           , Dissolved Oxygen as O2 = 3.81"
RIVER / RUNNING SURFACE WATER,2007-12,2007,12,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,7.5,2.99,11.65,"Dissolved Organic Carbon Content = 0.0           , pH =           7.5           , Nitrate as N = 2.99           , Dissolved Oxygen as O2 = 11.65"
RIVER / RUNNING SURFACE WATER,2008-01,2008,1,BROOMLEE LOUGH AT OVERFLOW,55.02129032519466,-2.3343644831423953,0.0,0.0,0.0,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 0.0           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2008-01,2008,1,GREENLEE LOUGH FIXED,55.018592968198355,-2.3660903149689867,12.6,7.09,0.336,11.6,"Dissolved Organic Carbon Content = 12.6           , pH =           7.09           , Nitrate as N = 0.336           , Dissolved Oxygen as O2 = 11.6"
RIVER / RUNNING SURFACE WATER,2008-01,2008,1,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,3.8325,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 3.8325           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2008-02,2008,2,BROOMLEE LOUGH AT OVERFLOW,55.02129032519466,-2.3343644831423953,8.22,7.32,0.326,13.3,"Dissolved Organic Carbon Content = 8.22           , pH =           7.32           , Nitrate as N = 0.326           , Dissolved Oxygen as O2 = 13.3"
RIVER / RUNNING SURFACE WATER,2008-02,2008,2,GREENLEE LOUGH FIXED,55.018592968198355,-2.3660903149689867,10.8,7.6,0.306,8.61,"Dissolved Organic Carbon Content = 10.8           , pH =           7.6           , Nitrate as N = 0.306           , Dissolved Oxygen as O2 = 8.61"
RIVER / RUNNING SURFACE WATER,2008-02,2008,2,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,3.0893333333333337,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 3.0893333333333337           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2008-03,2008,3,BROOMLEE LOUGH AT OVERFLOW,55.02129032519466,-2.3343644831423953,7.69,8.0,0.266,11.6,"Dissolved Organic Carbon Content = 7.69           , pH =           8.0           , Nitrate as N = 0.266           , Dissolved Oxygen as O2 = 11.6"
RIVER / RUNNING SURFACE WATER,2008-03,2008,3,GREENLEE LOUGH FIXED,55.018592968198355,-2.3660903149689867,9.53,7.38,0.216,11.3,"Dissolved Organic Carbon Content = 9.53           , pH =           7.38           , Nitrate as N = 0.216           , Dissolved Oxygen as O2 = 11.3"
RIVER / RUNNING SURFACE WATER,2008-04,2008,4,BROOMLEE LOUGH AT OVERFLOW,55.02129032519466,-2.3343644831423953,7.31,8.1,0.206,10.6,"Dissolved Organic Carbon Content = 7.31           , pH =           8.1           , Nitrate as N = 0.206           , Dissolved Oxygen as O2 = 10.6"
RIVER / RUNNING SURFACE WATER,2008-04,2008,4,GREENLEE LOUGH FIXED,55.018592968198355,-2.3660903149689867,8.81,7.4,0.196,10.3,"Dissolved Organic Carbon Content = 8.81           , pH =           7.4           , Nitrate as N = 0.196           , Dissolved Oxygen as O2 = 10.3"
RIVER / RUNNING SURFACE WATER,2008-05,2008,5,BROOMLEE LOUGH AT OVERFLOW,55.02129032519466,-2.3343644831423953,10.1,7.66,0.196,8.28,"Dissolved Organic Carbon Content = 10.1           , pH =           7.66           , Nitrate as N = 0.196           , Dissolved Oxygen as O2 = 8.28"
RIVER / RUNNING SURFACE WATER,2008-05,2008,5,GREENLEE LOUGH FIXED,55.018592968198355,-2.3660903149689867,7.73,7.82,0.196,9.68,"Dissolved Organic Carbon Content = 7.73           , pH =           7.82           , Nitrate as N = 0.196           , Dissolved Oxygen as O2 = 9.68"
RIVER / RUNNING SURFACE WATER,2008-06,2008,6,BROOMLEE LOUGH AT OVERFLOW,55.02129032519466,-2.3343644831423953,7.51,8.28,0.196,7.54,"Dissolved Organic Carbon Content = 7.51           , pH =           8.28           , Nitrate as N = 0.196           , Dissolved Oxygen as O2 = 7.54"
RIVER / RUNNING SURFACE WATER,2008-06,2008,6,GREENLEE LOUGH FIXED,55.018592968198355,-2.3660903149689867,9.49,7.75,0.196,9.76,"Dissolved Organic Carbon Content = 9.49           , pH =           7.75           , Nitrate as N = 0.196           , Dissolved Oxygen as O2 = 9.76"
RIVER / RUNNING SURFACE WATER,2008-07,2008,7,BROOMLEE LOUGH AT OVERFLOW,55.02129032519466,-2.3343644831423953,9.71,7.425,0.196,8.309999999999999,"Dissolved Organic Carbon Content = 9.71           , pH =           7.425           , Nitrate as N = 0.196           , Dissolved Oxygen as O2 = 8.309999999999999"
RIVER / RUNNING SURFACE WATER,2008-07,2008,7,GREENLEE LOUGH FIXED,55.018592968198355,-2.3660903149689867,17.5,7.1,0.196,7.42,"Dissolved Organic Carbon Content = 17.5           , pH =           7.1           , Nitrate as N = 0.196           , Dissolved Oxygen as O2 = 7.42"
RIVER / RUNNING SURFACE WATER,2008-07,2008,7,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,1.6933333333333334,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 1.6933333333333334           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2008-08,2008,8,BROOMLEE LOUGH AT OVERFLOW,55.02129032519466,-2.3343644831423953,15.5,7.73,0.196,8.49,"Dissolved Organic Carbon Content = 15.5           , pH =           7.73           , Nitrate as N = 0.196           , Dissolved Oxygen as O2 = 8.49"
RIVER / RUNNING SURFACE WATER,2008-08,2008,8,GREENLEE LOUGH FIXED,55.018592968198355,-2.3660903149689867,23.6,6.99,0.196,3.22,"Dissolved Organic Carbon Content = 23.6           , pH =           6.99           , Nitrate as N = 0.196           , Dissolved Oxygen as O2 = 3.22"
RIVER / RUNNING SURFACE WATER,2008-08,2008,8,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,1.8679999999999999,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 1.8679999999999999           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2008-09,2008,9,BROOMLEE LOUGH AT OVERFLOW,55.02129032519466,-2.3343644831423953,12.8,7.17,0.196,7.18,"Dissolved Organic Carbon Content = 12.8           , pH =           7.17           , Nitrate as N = 0.196           , Dissolved Oxygen as O2 = 7.18"
RIVER / RUNNING SURFACE WATER,2008-09,2008,9,GREENLEE LOUGH FIXED,55.018592968198355,-2.3660903149689867,21.2,7.1,0.196,8.49,"Dissolved Organic Carbon Content = 21.2           , pH =           7.1           , Nitrate as N = 0.196           , Dissolved Oxygen as O2 = 8.49"
RIVER / RUNNING SURFACE WATER,2008-09,2008,9,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,1.99,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 1.99           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2008-10,2008,10,BROOMLEE LOUGH AT OVERFLOW,55.02129032519466,-2.3343644831423953,13.2,7.64,0.196,10.5,"Dissolved Organic Carbon Content = 13.2           , pH =           7.64           , Nitrate as N = 0.196           , Dissolved Oxygen as O2 = 10.5"
RIVER / RUNNING SURFACE WATER,2008-10,2008,10,GREENLEE LOUGH FIXED,55.018592968198355,-2.3660903149689867,22.4,6.93,0.196,9.99,"Dissolved Organic Carbon Content = 22.4           , pH =           6.93           , Nitrate as N = 0.196           , Dissolved Oxygen as O2 = 9.99"
RIVER / RUNNING SURFACE WATER,2008-10,2008,10,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,2.3499999999999996,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 2.3499999999999996           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2008-11,2008,11,BROOMLEE LOUGH AT OVERFLOW,55.02129032519466,-2.3343644831423953,11.5,7.98,0.196,11.4,"Dissolved Organic Carbon Content = 11.5           , pH =           7.98           , Nitrate as N = 0.196           , Dissolved Oxygen as O2 = 11.4"
RIVER / RUNNING SURFACE WATER,2008-11,2008,11,GREENLEE LOUGH FIXED,55.018592968198355,-2.3660903149689867,17.3,6.91,0.196,10.9,"Dissolved Organic Carbon Content = 17.3           , pH =           6.91           , Nitrate as N = 0.196           , Dissolved Oxygen as O2 = 10.9"
RIVER / RUNNING SURFACE WATER,2008-11,2008,11,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,2.103333333333333,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 2.103333333333333           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2008-12,2008,12,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,2.395,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 2.395           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2009-01,2009,1,BROOMLEE LOUGH AT OVERFLOW,55.02129032519466,-2.3343644831423953,9.33,7.49,0.206,12.0,"Dissolved Organic Carbon Content = 9.33           , pH =           7.49           , Nitrate as N = 0.206           , Dissolved Oxygen as O2 = 12.0"
RIVER / RUNNING SURFACE WATER,2009-01,2009,1,GREENLEE LOUGH FIXED,55.018592968198355,-2.3660903149689867,13.0,7.16,0.286,11.0,"Dissolved Organic Carbon Content = 13.0           , pH =           7.16           , Nitrate as N = 0.286           , Dissolved Oxygen as O2 = 11.0"
RIVER / RUNNING SURFACE WATER,2009-01,2009,1,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,2.3800000000000003,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 2.3800000000000003           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2009-02,2009,2,BROOMLEE LOUGH AT OVERFLOW,55.02129032519466,-2.3343644831423953,7.62,7.54,0.216,12.5,"Dissolved Organic Carbon Content = 7.62           , pH =           7.54           , Nitrate as N = 0.216           , Dissolved Oxygen as O2 = 12.5"
RIVER / RUNNING SURFACE WATER,2009-02,2009,2,GREENLEE LOUGH FIXED,55.018592968198355,-2.3660903149689867,11.2,7.31,0.246,12.0,"Dissolved Organic Carbon Content = 11.2           , pH =           7.31           , Nitrate as N = 0.246           , Dissolved Oxygen as O2 = 12.0"
RIVER / RUNNING SURFACE WATER,2009-02,2009,2,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,3.299473684210526,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 3.299473684210526           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2009-03,2009,3,BROOMLEE LOUGH AT OVERFLOW,55.02129032519466,-2.3343644831423953,7.63,8.09,0.196,12.1,"Dissolved Organic Carbon Content = 7.63           , pH =           8.09           , Nitrate as N = 0.196           , Dissolved Oxygen as O2 = 12.1"
RIVER / RUNNING SURFACE WATER,2009-03,2009,3,GREENLEE LOUGH FIXED,55.018592968198355,-2.3660903149689867,9.7,8.18,0.196,12.0,"Dissolved Organic Carbon Content = 9.7           , pH =           8.18           , Nitrate as N = 0.196           , Dissolved Oxygen as O2 = 12.0"
RIVER / RUNNING SURFACE WATER,2009-03,2009,3,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,3.08,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 3.08           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2009-04,2009,4,BROOMLEE LOUGH AT OVERFLOW,55.02129032519466,-2.3343644831423953,7.54,7.95,0.196,9.25,"Dissolved Organic Carbon Content = 7.54           , pH =           7.95           , Nitrate as N = 0.196           , Dissolved Oxygen as O2 = 9.25"
RIVER / RUNNING SURFACE WATER,2009-04,2009,4,GREENLEE LOUGH FIXED,55.018592968198355,-2.3660903149689867,9.16,7.21,0.196,9.72,"Dissolved Organic Carbon Content = 9.16           , pH =           7.21           , Nitrate as N = 0.196           , Dissolved Oxygen as O2 = 9.72"
RIVER / RUNNING SURFACE WATER,2009-04,2009,4,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,2.5780000000000003,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 2.5780000000000003           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2009-05,2009,5,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,2.0625,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 2.0625           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2009-06,2009,6,BROOMLEE LOUGH AT OVERFLOW,55.02129032519466,-2.3343644831423953,8.24,8.34,0.196,8.42,"Dissolved Organic Carbon Content = 8.24           , pH =           8.34           , Nitrate as N = 0.196           , Dissolved Oxygen as O2 = 8.42"
RIVER / RUNNING SURFACE WATER,2009-06,2009,6,GREENLEE LOUGH FIXED,55.018592968198355,-2.3660903149689867,9.52,8.29,0.196,9.5,"Dissolved Organic Carbon Content = 9.52           , pH =           8.29           , Nitrate as N = 0.196           , Dissolved Oxygen as O2 = 9.5"
RIVER / RUNNING SURFACE WATER,2009-06,2009,6,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,2.032,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 2.032           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2009-07,2009,7,BROOMLEE LOUGH AT OVERFLOW,55.02129032519466,-2.3343644831423953,8.53,6.67,0.196,8.11,"Dissolved Organic Carbon Content = 8.53           , pH =           6.67           , Nitrate as N = 0.196           , Dissolved Oxygen as O2 = 8.11"
RIVER / RUNNING SURFACE WATER,2009-07,2009,7,GREENLEE LOUGH FIXED,55.018592968198355,-2.3660903149689867,7.86,7.4,0.196,9.03,"Dissolved Organic Carbon Content = 7.86           , pH =           7.4           , Nitrate as N = 0.196           , Dissolved Oxygen as O2 = 9.03"
RIVER / RUNNING SURFACE WATER,2009-07,2009,7,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,1.74,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 1.74           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2009-08,2009,8,BROOMLEE LOUGH AT OVERFLOW,55.02129032519466,-2.3343644831423953,11.105,7.765000000000001,0.196,6.545,"Dissolved Organic Carbon Content = 11.105           , pH =           7.765000000000001           , Nitrate as N = 0.196           , Dissolved Oxygen as O2 = 6.545"
RIVER / RUNNING SURFACE WATER,2009-08,2009,8,GREENLEE LOUGH FIXED,55.018592968198355,-2.3660903149689867,19.1,7.390000000000001,0.196,6.615,"Dissolved Organic Carbon Content = 19.1           , pH =           7.390000000000001           , Nitrate as N = 0.196           , Dissolved Oxygen as O2 = 6.615"
RIVER / RUNNING SURFACE WATER,2009-08,2009,8,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,1.9300000000000002,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 1.9300000000000002           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2009-09,2009,9,GREENLEE LOUGH FIXED,55.018592968198355,-2.3660903149689867,17.3,6.92,0.0,0.0,"Dissolved Organic Carbon Content = 17.3           , pH =           6.92           , Nitrate as N = 0.0           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2009-09,2009,9,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,2.3249999999999997,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 2.3249999999999997           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2009-10,2009,10,BROOMLEE LOUGH AT OVERFLOW,55.02129032519466,-2.3343644831423953,15.2,7.41,0.196,8.49,"Dissolved Organic Carbon Content = 15.2           , pH =           7.41           , Nitrate as N = 0.196           , Dissolved Oxygen as O2 = 8.49"
RIVER / RUNNING SURFACE WATER,2009-10,2009,10,GREENLEE LOUGH FIXED,55.018592968198355,-2.3660903149689867,14.6,7.45,0.196,7.45,"Dissolved Organic Carbon Content = 14.6           , pH =           7.45           , Nitrate as N = 0.196           , Dissolved Oxygen as O2 = 7.45"
RIVER / RUNNING SURFACE WATER,2009-10,2009,10,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,2.302,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 2.302           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2009-11,2009,11,BROOMLEE LOUGH AT OVERFLOW,55.02129032519466,-2.3343644831423953,12.0,7.555,0.196,10.55,"Dissolved Organic Carbon Content = 12.0           , pH =           7.555           , Nitrate as N = 0.196           , Dissolved Oxygen as O2 = 10.55"
RIVER / RUNNING SURFACE WATER,2009-11,2009,11,GREENLEE LOUGH FIXED,55.018592968198355,-2.3660903149689867,19.049999999999997,7.2,0.196,7.975,"Dissolved Organic Carbon Content = 19.049999999999997           , pH =           7.2           , Nitrate as N = 0.196           , Dissolved Oxygen as O2 = 7.975"
RIVER / RUNNING SURFACE WATER,2009-11,2009,11,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,2.588333333333333,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 2.588333333333333           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2009-12,2009,12,BROOMLEE LOUGH AT OVERFLOW,55.02129032519466,-2.3343644831423953,11.4,7.51,0.196,12.1,"Dissolved Organic Carbon Content = 11.4           , pH =           7.51           , Nitrate as N = 0.196           , Dissolved Oxygen as O2 = 12.1"
RIVER / RUNNING SURFACE WATER,2009-12,2009,12,GREENLEE LOUGH FIXED,55.018592968198355,-2.3660903149689867,15.7,7.47,0.196,3.64,"Dissolved Organic Carbon Content = 15.7           , pH =           7.47           , Nitrate as N = 0.196           , Dissolved Oxygen as O2 = 3.64"
RIVER / RUNNING SURFACE WATER,2009-12,2009,12,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,2.526842105263158,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 2.526842105263158           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2010-01,2010,1,TILL @ HEATON MILL,55.674945826365814,-2.160534365357642,0.0,0.0,2.745,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 2.745           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2010-02,2010,2,BROOMLEE LOUGH AT OVERFLOW,55.02129032519466,-2.3343644831423953,9.86,6.45,0.196,6.23,"Dissolved Organic Carbon Content = 9.86           , pH =           6.45           , Nitrate as N = 0.196           , Dissolved Oxygen as O2 = 6.23"
RIVER / RUNNING SURFACE WATER,2010-02,2010,2,GREENLEE LOUGH FIXED,55.018592968198355,-2.3660903149689867,11.4,6.48,0.356,7.23,"Dissolved Organic Carbon Content = 11.4           , pH =           6.48           , Nitrate as N = 0.356           , Dissolved Oxygen as O2 = 7.23"
